C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_33_832.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_33_832.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_33_832.jpg, -0.4358487, 1, 0, 7.351673
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_33_932.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_33_932.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_33_932.jpg, -0.1561095, 1, 0, 8.484784
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_036.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_036.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_036.jpg, 0, 1, 0, 9.820655
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_137.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_137.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_137.jpg, 0, 1, 0, 10.92935
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_244.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_244.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_244.jpg, 0, 1, 0, 12.15809
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_346.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_346.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_346.jpg, 0, 1, 0, 13.1425
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_451.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_451.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_451.jpg, -0.0816045, 1, 0, 14.28708
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_555.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_555.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_555.jpg, -0.3775749, 1, 0, 15.14265
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_660.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_660.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_660.jpg, -0.07620207, 1, 0, 16.33895
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_762.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_762.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_762.jpg, 0, 1, 0, 17.58023
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_866.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_866.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_866.jpg, 0, 1, 0, 18.43059
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_34_969.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_34_969.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_34_969.jpg, 0.09600119, 1, 0, 19.60113
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_35_073.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_35_073.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_35_073.jpg, 0.0643824, 1, 0, 20.47674
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_35_178.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_35_178.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_35_178.jpg, 0, 1, 0, 21.69754
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_35_283.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_35_283.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_35_283.jpg, 0, 1, 0, 22.72796
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_35_388.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_35_388.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_35_388.jpg, 0, 1, 0, 23.69106
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_35_493.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_35_493.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_35_493.jpg, 0, 1, 0, 24.66615
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_35_595.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_35_595.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_35_595.jpg, 0, 1, 0, 25.62534
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_35_699.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_35_699.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_35_699.jpg, 0, 1, 0, 26.76499
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_35_803.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_35_803.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_35_803.jpg, 0, 1, 0, 27.70408
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_35_904.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_35_904.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_35_904.jpg, -0.02571, 1, 0, 28.6336
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_006.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_006.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_006.jpg, -0.3066354, 1, 0, 29.49862
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_107.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_107.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_107.jpg, -0.05998228, 1, 0, 30.19247
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_212.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_212.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_212.jpg, 0, 1, 0, 30.18981
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_315.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_315.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_315.jpg, 0, 1, 0, 30.1903
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_417.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_417.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_417.jpg, 0, 1, 0, 30.19027
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_523.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_523.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_523.jpg, 0, 1, 0, 30.19029
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_626.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_626.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_626.jpg, 0, 1, 0, 30.18963
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_727.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_727.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_727.jpg, 0, 1, 0, 30.19025
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_833.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_833.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_833.jpg, 0, 1, 0, 30.18937
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_36_937.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_36_937.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_36_937.jpg, 0, 1, 0, 30.19031
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_041.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_041.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_041.jpg, 0, 1, 0, 30.19027
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_145.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_145.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_145.jpg, -0.192003, 1, 0, 30.18018
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_249.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_249.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_249.jpg, -0.2291511, 1, 0, 30.18493
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_349.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_349.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_349.jpg, 0, 1, 0, 30.1884
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_451.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_451.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_451.jpg, -0.1073565, 1, 0, 30.18921
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_554.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_554.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_554.jpg, -0.1324644, 1, 0, 30.18968
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_658.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_658.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_658.jpg, -0.0690534, 1, 0, 30.19035
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_761.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_761.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_761.jpg, -0.3339591, 1, 0, 30.16689
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_862.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_862.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_862.jpg, -0.03234117, 1, 0, 30.19053
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_37_963.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_37_963.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_37_963.jpg, -0.018423, 1, 0, 30.18869
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_068.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_068.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_068.jpg, -0.3280473, 1, 0, 30.16807
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_171.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_171.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_171.jpg, -0.03591545, 1, 0, 30.19031
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_271.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_271.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_271.jpg, 0, 1, 0, 30.19019
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_372.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_372.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_372.jpg, -0.2604312, 1, 0, 30.17619
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_472.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_472.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_472.jpg, -0.3043503, 1, 0, 30.18329
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_572.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_572.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_572.jpg, -0.1499886, 1, 0, 30.19139
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_677.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_677.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_677.jpg, -0.5120453, 1, 0, 30.15125
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_780.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_780.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_780.jpg, -0.5592592, 1, 0, 30.16716
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_885.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_885.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_885.jpg, -0.2674993, 1, 0, 30.19433
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_38_989.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_38_989.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_38_989.jpg, 0, 1, 0, 30.18476
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_39_091.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_39_091.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_39_091.jpg, 0, 1, 0, 30.18959
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_39_196.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_39_196.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_39_196.jpg, 0, 1, 0, 30.19019
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_39_299.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_39_299.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_39_299.jpg, 0, 1, 0, 30.19093
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_39_405.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_39_405.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_39_405.jpg, -0.0546993, 1, 0, 30.18978
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_39_511.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_39_511.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_39_511.jpg, -0.3678963, 1, 0, 30.16074
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_39_614.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_39_614.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_39_614.jpg, -0.5092466, 1, 0, 30.15378
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_39_716.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_39_716.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_39_716.jpg, -0.1538549, 1, 0, 30.1937
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_39_816.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_39_816.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_39_816.jpg, -0.0382845, 1, 0, 30.19041
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_39_918.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_39_918.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_39_918.jpg, -0.3436752, 1, 0, 30.17161
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_018.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_018.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_018.jpg, -0.2051409, 1, 0, 30.19195
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_120.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_120.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_120.jpg, -0.3115356, 1, 0, 30.18183
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_221.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_221.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_221.jpg, -0.4220172, 1, 0, 30.17347
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_323.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_323.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_323.jpg, -0.1327512, 1, 0, 30.1944
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_424.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_424.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_424.jpg, 0, 1, 0, 30.18984
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_529.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_529.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_529.jpg, 0, 1, 0, 30.19097
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_630.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_630.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_630.jpg, 0, 1, 0, 30.19044
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_731.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_731.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_731.jpg, 0, 1, 0, 30.19097
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_832.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_832.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_832.jpg, -0.100728, 1, 0, 30.18789
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_40_934.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_40_934.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_40_934.jpg, -0.3808248, 1, 0, 30.15829
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_41_036.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_41_036.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_41_036.jpg, -0.03657091, 1, 0, 30.19015
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_41_142.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_41_142.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_41_142.jpg, -0.1776627, 1, 0, 30.18706
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_41_246.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_41_246.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_41_246.jpg, -0.4195437, 1, 0, 30.16068
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_41_351.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_41_351.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_41_351.jpg, -0.1241016, 1, 0, 30.19271
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_41_456.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_41_456.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_41_456.jpg, 0, 1, 0, 30.18961
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_41_561.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_41_561.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_41_561.jpg, 0, 1, 0, 30.19026
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_41_666.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_41_666.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_41_666.jpg, 0, 1, 0, 30.19033
C:\Users\sahmed1\Desktop\Data\IMG\center_2023_01_24_12_43_41_766.jpg, C:\Users\sahmed1\Desktop\Data\IMG\left_2023_01_24_12_43_41_766.jpg, C:\Users\sahmed1\Desktop\Data\IMG\right_2023_01_24_12_43_41_766.jpg, 0, 1, 0, 30.19028
